Date,Open,High,Low,Close,Adj Close,Volume
2016-03-09,77.169998,77.309998,76.720001,77.019997,70.449287,757600
2016-03-10,77.879997,78.489998,76.199997,76.860001,70.302940,1087800
2016-03-11,77.610001,78.720001,77.519997,78.650002,71.940231,750100
2016-03-14,78.820000,79.120003,78.570000,78.760002,72.040863,549100
2016-03-15,78.980003,79.389999,78.790001,79.320000,72.553078,431200
2016-03-16,78.980003,80.209999,78.839996,80.070000,73.239090,553000
2016-03-17,79.209999,80.180000,79.059998,79.879997,73.065308,659100
2016-03-18,79.550003,80.300003,79.209999,79.910004,73.092743,707700
2016-03-21,79.550003,79.900002,79.389999,79.620003,72.827492,688600
2016-03-22,78.919998,79.769997,78.820000,79.559998,72.772598,322700
2016-03-23,80.150002,80.150002,79.330002,79.489998,72.708572,705800
2016-03-24,79.190002,79.529999,79.070000,79.440002,72.662849,389300
2016-03-28,79.779999,80.470001,79.430000,80.230003,73.385445,797200
2016-03-29,78.889999,80.279999,78.669998,80.199997,73.358009,1082600
2016-03-30,80.660004,81.230003,80.599998,80.690002,73.806198,966300
2016-03-31,80.949997,81.239998,80.379997,80.419998,73.559235,608000
2016-04-01,78.720001,79.970001,78.690002,79.730003,72.928108,842400
2016-04-04,79.900002,80.110001,79.320000,79.540001,72.754318,710300
2016-04-05,78.339996,78.500000,77.760002,77.849998,71.208488,1881500
2016-04-06,77.800003,79.190002,77.750000,79.190002,72.434174,746800
2016-04-07,77.660004,77.910004,77.120003,77.269997,70.677963,955600
2016-04-08,77.379997,77.470001,76.629997,76.709999,70.165741,2004800
2016-04-11,76.709999,77.540001,76.709999,76.900002,70.339539,1991200
2016-04-12,77.250000,78.680000,77.059998,78.580002,71.876221,1717600
2016-04-13,77.940002,78.430000,77.709999,78.330002,71.647545,747800
2016-04-14,78.989998,79.120003,78.620003,79.029999,72.287819,932700
2016-04-15,78.889999,79.169998,78.370003,78.510002,71.812187,515500
2016-04-18,79.019997,79.709999,78.980003,79.339996,72.571381,690400
2016-04-19,80.970001,81.040001,80.199997,80.629997,73.751335,1447100
2016-04-20,80.250000,80.900002,80.029999,80.550003,73.678162,1574100
2016-04-21,80.000000,80.599998,79.720001,80.120003,73.284836,861100
2016-04-22,80.660004,80.720001,79.790001,80.199997,73.358009,891000
2016-04-25,79.510002,80.019997,79.320000,79.949997,73.129341,599500
2016-04-26,79.199997,79.809998,78.980003,79.500000,72.717735,869700
2016-04-27,80.379997,81.190002,80.199997,81.019997,74.108047,1350900
2016-04-28,79.519997,80.190002,79.199997,79.370003,72.598816,982700
2016-04-29,78.739998,78.830002,78.169998,78.620003,71.912804,878700
2016-05-02,79.680000,79.860001,79.150002,79.750000,72.946404,893600
2016-05-03,78.820000,79.010002,78.180000,78.519997,71.821327,710300
2016-05-04,77.620003,77.680000,77.169998,77.470001,70.860909,1121700
2016-05-05,76.800003,77.750000,76.669998,77.070000,70.495026,1288100
2016-05-06,76.989998,77.440002,76.790001,77.330002,70.732857,467300
2016-05-09,78.410004,78.699997,78.150002,78.309998,71.629242,933500
2016-05-10,76.860001,77.629997,76.849998,77.589996,72.178093,620900
2016-05-11,77.000000,77.489998,76.849998,76.860001,71.499008,974100
2016-05-12,77.889999,78.040001,76.870003,77.250000,71.861809,559100
2016-05-13,77.089996,77.419998,76.739998,77.029999,71.657158,1193300
2016-05-16,77.230003,78.120003,77.150002,77.830002,72.401367,595600
2016-05-17,77.489998,77.669998,76.699997,76.959999,71.592041,956100
